Unnamed: 0,customer_id,firm_tx_count,firm_size_wallet,firm_name,total_wallet,firm_potential_wallet,firm_sow_fee,firm_sow_tx,customer_firms_count,total_tx_count,total_wallet_quintile,sow_bin
276209,0x4a2451d8e076a7b8b6c566e22281822cad04b77e,3,29.024931955,opensea,29.024931955,0.0,1.0,1.0,1,3,3rd_quintile,Bin 5
128462,0x68994db0fc07dbe9b8a26e88bae35035cbfec84b,33,107.617538096,opensea,107.617538096,0.0,1.0,1.0,1,33,4th_quintile,Bin 5
886803,0x1a9ffb7b6b6696238869cdb3dc931489062cade4,6,7.90931065,blur,534.7781455930001,526.8688349430001,0.0147898913132091,0.0288461538461538,4,208,5th_quintile,Bin 1
141267,0xfc67e36271d3e36cac1063f20cdb6b7ad23aade6,7,129.08340375,opensea,129.08340375,0.0,1.0,1.0,1,7,4th_quintile,Bin 5
1025068,0x4a51fc0f03b83bd84751023b2f095a3fc026e961,29,216.962607083,opensea,216.962607083,0.0,1.0,1.0,1,29,4th_quintile,Bin 5
1162568,0xccae48ccf141e8f36635cda772cf1c4c756e1b9f,1,7.387152378,looksrare,875.942697239,868.555544861,0.0084333740109764,0.0204081632653061,4,49,5th_quintile,Bin 1
1061948,0xc13bc5e29a8de4c25f3533c2349f2b767891a810,2,1.99103625,opensea,1.99103625,0.0,1.0,1.0,1,2,1st_quintile,Bin 5
1438854,0x80be05ee44c261dc72a356add21eebe9787ddfa8,2,1.80132035,x2y2,1.80132035,0.0,1.0,1.0,1,2,1st_quintile,Bin 5
185912,0x6f1db3a31dda4ba755555e463b389f9b2b53b93a,2,76.213886165,opensea,76.213886165,0.0,1.0,1.0,1,2,4th_quintile,Bin 5
488455,0x96fc7d3dd24fe5a5dec85c613641ebb56fba87df,4,2216.900249538,opensea,2216.900249538,0.0,1.0,1.0,1,4,5th_quintile,Bin 5
512241,0xc50b94b5e037982a92a5b961d3273bbf71e898ad,5,40.37920025,opensea,40.37920025,0.0,1.0,1.0,1,5,3rd_quintile,Bin 5
1798249,0xb0a6c11abd1c355ad0f9710bb7e23559107ee1a9,2,0.0,gem,275.749848338,275.749848338,0.0,0.1176470588235294,3,17,5th_quintile,Bin 1
1804543,0x3a1936de5cfd48044f833094cb468cb56a0f718a,1,40.856291195,looksrare,3019.843291195,2978.987,0.0135292752819741,0.5,2,2,5th_quintile,Bin 1
1733469,0xeb7390cc9249ce7109b57aa6bbf468acfb32e911,1,0.0,gem,49.974823994,49.974823994,0.0,0.2,2,5,4th_quintile,Bin 1
840390,0x21b6befdc154a4bdc017f99de3e8a510a554adc2,31,11.532265929,gem,82.56596067999999,71.03369475099998,0.1396733694372609,0.1365638766519823,3,227,4th_quintile,Bin 1
902174,0x05842e7b9e0aab16b35adb974bcdc82d38e7d0d5,1,0.4096025,opensea,0.4096025,0.0,1.0,1.0,1,1,1st_quintile,Bin 5
1099331,0xadba39a4d993f5d8846505b63f701c944e5df1c2,3,2.5315402,x2y2,62.061106675,59.529566475,0.040791090195299,0.1,4,30,4th_quintile,Bin 1
997540,0x4f32fe8bc425086329e5bff15308e84a5f788dea,9,15.366092198,sudoswap,447.838022092,432.471929894,0.0343117186125016,0.09,4,100,5th_quintile,Bin 1
1495285,0x409e1179dad592c2d7a2e482b5bdc9290e2e7e35,17,72.251487781,opensea,92.552318492,20.300830711000003,0.7806556222278239,0.8947368421052632,3,19,4th_quintile,Bin 4
1351983,0x1b2c02ba03bc222e355f4f514b364d3bf2f5c894,1,0.4443103,opensea,0.7978282999999999,0.3535179999999999,0.5568996487088763,0.5,2,2,1st_quintile,Bin 3
1104469,0xb56d5df71df9886f6e2b8979153bca4154d4f345,1,50.61544,opensea,50.61544,0.0,1.0,1.0,1,1,4th_quintile,Bin 5
903061,0x251c851c803fdf01c6c07bdd82bada75167e2235,1,92.8629,opensea,92.8629,0.0,1.0,1.0,1,1,4th_quintile,Bin 5
1049058,0xf67462c66e6ae9746aa789eb49067e96c3c97055,1,12.698145,rarible,12.698145,0.0,1.0,1.0,1,1,3rd_quintile,Bin 5
723158,0xc1e0181faba4d93c17d4a992c1454f50bfe8adcd,2,12.278092,opensea,12.278092,0.0,1.0,1.0,1,2,2nd_quintile,Bin 5
215994,0xbd8d6e36886d120b780931991308b98e45d5077f,91,333.816902395,opensea,341.623078483,7.806176087999972,0.977149740226381,0.978494623655914,2,93,5th_quintile,Bin 5
1581085,0x950b95e110e6c9ec74a20e5c38231cc6221413b7,1,8.988643977,opensea,8.988643977,0.0,1.0,1.0,1,1,2nd_quintile,Bin 5
1201657,0x39e0645bc3cc0ba77d89be3ecde02793c24369a0,2,8.9141415,opensea,8.9141415,0.0,1.0,1.0,1,2,2nd_quintile,Bin 5
1050150,0x4e4dcbe59eabef71dba3088f50972e2be510c191,1,15.61434,opensea,15.61434,0.0,1.0,1.0,1,1,3rd_quintile,Bin 5
1617829,0x83402b978e6c9127d9729165a37785e64408890a,1,0.5643073033,gem,0.5643073033,0.0,1.0,1.0,1,1,1st_quintile,Bin 5
974773,0x042f1806fc30469cb780171033797ae5bb8fc1b9,17,962.952524761,opensea,962.952524761,0.0,1.0,1.0,1,17,5th_quintile,Bin 5
731633,0x88e850d125017fe7d918f0ea1764c407a7009625,4,656.128419375,opensea,707.2661433750001,51.13772400000005,0.927696632337049,0.8,2,5,5th_quintile,Bin 5
444535,0x19dc3a715b342c6b9fe68fa839e5f1e94262f700,8,17.661334333,opensea,17.661334333,0.0,1.0,1.0,1,8,3rd_quintile,Bin 5
630407,0x9c9ea22b7ddc9a75c74a0fc22764163c164bef1e,7,122.846950601,opensea,122.846950601,0.0,1.0,1.0,1,7,4th_quintile,Bin 5
440352,0x73bb78424ace1b888927e70d998c26dad6b6a100,7,267.344513104,opensea,267.344513104,0.0,1.0,0.875,2,8,5th_quintile,Bin 5
238552,0x0beb52cad95b3cdfb40228679c7c4314242902c5,23,187.660604837,opensea,187.660604837,0.0,1.0,1.0,1,23,4th_quintile,Bin 5
599269,0x08f56561d04a663f206bbd5db7101b2016cc57e7,4,3.734469801,blur,56.176076495,52.441606694,0.0664779392582248,0.0851063829787234,4,47,4th_quintile,Bin 1
369473,0xf4edc0cdbd17f3ab07c511adbf4bb0eed81e50c7,26,300.199150497,opensea,302.28863190100003,2.0894814040000256,0.9930877936399396,0.9285714285714286,2,28,5th_quintile,Bin 5
1531409,0xe42cea50ad37b60f41ddc38a34d750ac945b71d4,1,9.39162,gem,191.122084095,181.73046409500003,0.0491393762498516,0.037037037037037,4,27,4th_quintile,Bin 1
946430,0x51bd8ae96f11b6e5d328d961ef6afadc22bdbf78,3,5.765686613,x2y2,494.821356242,489.055669629,0.0116520569297744,0.0476190476190476,4,63,5th_quintile,Bin 1
134080,0x71b262311d38a0beb4204d981787d098fbcfeac0,141,249.08311417,opensea,258.540621772,9.45750760200002,0.963419645480932,0.7540106951871658,3,187,5th_quintile,Bin 5
1632517,0x0d9dc4ad7d3e0db595c10cd5f59c615d9b196423,2,8.944837541,opensea,8.944837541,0.0,1.0,1.0,1,2,2nd_quintile,Bin 5
1759654,0xadc2007513c1f3b616e47bf59b16b93a507d45aa,1,0.0,gem,1145.163159758,1145.163159758,0.0,0.0204081632653061,2,49,5th_quintile,Bin 1
65561,0x60f2f45a25c7bee7a4874740dc8b6e6fc093f6ce,30,391.139211432,opensea,464.327371391,73.18815995900002,0.8423781054738428,0.2912621359223301,4,103,5th_quintile,Bin 5
1308284,0xe24a3b31c15a67623249dea8c95d191ad87eb3d6,2,183.148070489,opensea,183.148070489,0.0,1.0,1.0,1,2,4th_quintile,Bin 5
1631174,0xadfe117f3b45d53d837aec28240a9582ec803791,1,5.7123,opensea,5.7123,0.0,1.0,1.0,1,1,2nd_quintile,Bin 5
241426,0x00d417ae87d7c06ebd318a2f5a412eb139e80ec2,15,377.745178439,opensea,378.6437602722,0.8985818332000122,0.9976268410377236,0.9375,2,16,5th_quintile,Bin 5
473122,0x6ee05712e3b0e473fd10156be1d2431c4770646b,1,35.496884789,looksrare,1451.685636379,1416.18875159,0.0244521843431208,0.0204081632653061,3,49,5th_quintile,Bin 1
508643,0x0a8748e5f84deee721b9eafdb21adeb0fdaf6be8,1,0.0,gem,312.691046442,312.691046442,0.0,0.0256410256410256,2,39,5th_quintile,Bin 1
1558855,0x6cda30b3164cc9165fc342d208e484d091c6e099,1,1.859328358,sudoswap,1.859328358,0.0,1.0,1.0,1,1,1st_quintile,Bin 5
1514244,0x4890914c5e65740ca268a6ee01d614730390c687,1,1.099666249,gem,8.854595848999999,7.754929599999999,0.1241915800283749,0.0909090909090909,4,11,2nd_quintile,Bin 1
1743818,0x2fd33419a1a99df1051cf01cb1b6b1cd7fefde03,1,15.44451875,gem,27.0957875,11.65126875,0.5699970428982734,0.5,2,2,3rd_quintile,Bin 3
1060516,0xb7dcad20bc460d1c1397a364f195f26947dba2c0,24,24.308210028,opensea,27.301962506,2.993752478000001,0.8903466196855966,0.9230769230769232,2,26,3rd_quintile,Bin 5
792669,0x4c89ef20b1e36e6ce0b295f31fc465a4b5fae5e3,3,82.13373,opensea,82.13373,0.0,1.0,1.0,1,3,4th_quintile,Bin 5
952644,0x0309254c75a9c25b2fda6c2b8e9ef7c7e2e8d8cd,1,10.153059984,opensea,10.153059984,0.0,1.0,1.0,1,1,2nd_quintile,Bin 5
1286153,0x423bedea0b8be002a80712833722046bb19c7e16,1,0.1508402635,opensea,0.1508402635,0.0,1.0,1.0,1,1,1st_quintile,Bin 5
46107,0xf22b3e9fdfac016fa197c2326c84657ba4f78f78,217,5801.903139476,opensea,6757.156465645,955.2533261689996,0.8586308706886194,0.84765625,7,256,5th_quintile,Bin 5
641656,0xf1139b433b86929a70bf61097a103f201e7dd415,6,42.235689111,opensea,42.235689111,0.0,1.0,1.0,1,6,3rd_quintile,Bin 5
595288,0x9923ff4378a94248c0ee101082301ad47399e65a,16,377.201556322,opensea,377.201556322,0.0,1.0,1.0,1,16,5th_quintile,Bin 5
890832,0xbb73e386bd553e98353487a81daaed49a7173d2c,4,1.637267696,opensea,1.8206176054,0.1833499093999999,0.8992924659982529,0.5,3,8,1st_quintile,Bin 5
1596166,0xfe63bb1f27875fb0ff02e58c8372de5dbddf9c37,4,6.22058593,opensea,6.22058593,0.0,1.0,1.0,1,4,2nd_quintile,Bin 5
271077,0xeb084dcdc39fd367700861f873cc5655bc3b52c0,10,598.640829102,gem,2527.151394255,1928.510565153,0.2368836431655406,0.1041666666666666,4,96,5th_quintile,Bin 2
808881,0x4247afe5adf4b9bd6975d411c0aa4e123135b058,2,0.5537184039,x2y2,0.5537184039,0.0,1.0,1.0,1,2,1st_quintile,Bin 5
1425220,0x6999de4fa27b9b5dede7975776f30ddd731efced,1,13.924545,opensea,13.924545,0.0,1.0,1.0,1,1,3rd_quintile,Bin 5
392221,0x9fb2fd48798ea875f8e7bfe90051c285d3c24eca,4,3.268217314,gem,247.946366318,244.678149004,0.0131811462395395,0.0727272727272727,2,55,5th_quintile,Bin 1
1098519,0xfdbaf61cae60771fb180772581c5753668acb544,1,0.19218155,blur,15.715918698,15.523737148,0.0122284642529015,0.25,3,4,3rd_quintile,Bin 1
1239767,0x8816bfc998795146c7642a449b6c6c9f810f837f,1,0.82424375,opensea,1.101864375,0.277620625,0.7480446493244688,0.5,2,2,1st_quintile,Bin 4
1735972,0x9a1be663db31635a7e2a700ac658480ec64816c5,1,62.66125,opensea,62.66125,0.0,1.0,1.0,1,1,4th_quintile,Bin 5
1019927,0x69606f2f010a764eb4e26b8e7fe8a2ae4526d684,2,2.82471,opensea,2.82471,0.0,1.0,1.0,1,2,2nd_quintile,Bin 5
1573457,0x8f519cc25bc72f80440286455dfe552da6bfe69a,3,155.222908608,opensea,155.222908608,0.0,1.0,1.0,1,3,4th_quintile,Bin 5
347208,0x0eff01a198f9c46b650e5381d827c223f6559c09,2,102.9950025,opensea,102.9950025,0.0,1.0,1.0,1,2,4th_quintile,Bin 5
1199422,0x7a4bf994fba4c9855502afb71875e246e8d7215a,1,0.04740942158,sudoswap,0.04740942158,0.0,1.0,1.0,1,1,1st_quintile,Bin 5
1683075,0x89193c0012cd3f6a377e0aaad0cda6ba898cadf9,1,0.135404,gem,0.31029849,0.1748944899999999,0.4363669317243535,0.3333333333333333,2,3,1st_quintile,Bin 3
1435754,0x270b4139f7af70ce1506a98cfa502646448af084,3,127.098681442,opensea,127.098681442,0.0,1.0,1.0,1,3,4th_quintile,Bin 5
1487174,0x4bfb307cc4ae1b629c8b60c95945cb827f63d26d,1,0.0,gem,30.78839775,30.78839775,0.0,0.3333333333333333,2,3,3rd_quintile,Bin 1
1462034,0x3728756e2607a2b5f201da8538de940bf80a6952,1,2.1883843,opensea,2.1883843,0.0,1.0,1.0,1,1,1st_quintile,Bin 5
841757,0x0172c6f65fb82fdceb3c67ff635a4c7d418fdb90,6,65.893153058,opensea,65.893153058,0.0,1.0,1.0,1,6,4th_quintile,Bin 5
977879,0xcdcfe977e0dd4605c34fd6faf2295e56b3f6e87b,4,49.797711979,opensea,49.797711979,0.0,1.0,1.0,1,4,4th_quintile,Bin 5
265641,0xeb4f318d7a1776bba8a5eaa7c412ad7b13d74cf5,9,22.36266838,opensea,27.3463483573,4.9836799773,0.8177570214426956,0.8181818181818182,3,11,3rd_quintile,Bin 5
578563,0x97fb6277ae287f2624d0541291fb7bd5ebe0f429,1,32.114125,opensea,32.114125,0.0,1.0,1.0,1,1,3rd_quintile,Bin 5
490452,0xe495c7e8172e5d8acb22af16124e7f32b425e88d,1,15.002417341,opensea,15.002417341,0.0,1.0,1.0,1,1,3rd_quintile,Bin 5
620117,0xd5552496e6a14d2342eaaf6548e5d3a512b81ce9,1,2.8456456,gem,21.2703176,18.424672,0.1337848194612759,0.3333333333333333,2,3,3rd_quintile,Bin 1
368974,0x53b028c451432d2809486dc8c85039a989e9bb2a,8,306.4152615,opensea,306.4152615,0.0,1.0,1.0,1,8,5th_quintile,Bin 5
1727773,0x68b4b7e4f7ae4be404360849395a7a48f2f3ffba,1,0.0,x2y2,291.622860833,291.622860833,0.0,0.0123456790123456,3,81,5th_quintile,Bin 1
136194,0xcd83c3ec59d10329e64f2576842a65226f9f07f2,59,25.679832121,opensea,28.8325021996,3.1526700786,0.890655689305948,0.6704545454545454,4,88,3rd_quintile,Bin 5
1288257,0x8b2a0bb589d95f4788a9d63fba90c6ff0c24cc98,1,58.2127,opensea,58.2127,0.0,1.0,1.0,1,1,4th_quintile,Bin 5
1824575,0x0c3a0a518646fd55da88e7f2ceb5fd17e7d365e8,2,0.034670875,x2y2,0.034670875,0.0,1.0,1.0,1,2,1st_quintile,Bin 5
1542439,0x23ae5cc4da8abd5d49cb30316b757eeadc2ecc0f,2,10.324115,opensea,10.324115,0.0,1.0,1.0,1,2,2nd_quintile,Bin 5
432899,0xd0380cf4f7922540e35ecf91e398a3529cb5fd6f,1,12.323109,opensea,12.323109,0.0,1.0,1.0,1,1,2nd_quintile,Bin 5
1537387,0x7b17519f11c632364fa594b697622400e201110c,7,4.413611875,opensea,4.413611875,0.0,1.0,1.0,1,7,2nd_quintile,Bin 5
200127,0xbd4e930f43cf60879382adbc00f5d3307fd6240a,67,131.280338595,opensea,136.55389159499998,5.273552999999993,0.9613811592009356,0.9852941176470588,2,68,4th_quintile,Bin 5
1650781,0xce6df751321557963414c62f77aa9b2fd06007e0,1,14.947962251,opensea,14.947962251,0.0,1.0,1.0,1,1,3rd_quintile,Bin 5
40787,0x3c98e95146690ca283d971a6d24f723742f73786,7,11.005896269,gem,656.873226552,645.867330283,0.0167549777097342,0.0833333333333333,3,84,5th_quintile,Bin 1
1223486,0x5d44f0d9ae0362a066ed1ff4416e5af17c9c82bd,1,0.06517174129,sudoswap,0.06517174129,0.0,1.0,1.0,1,1,1st_quintile,Bin 5
763143,0xff2e05a4f9a23de342e98045c6d4f37d588c231b,15,22.334255101,opensea,22.334255101,0.0,1.0,0.7894736842105263,3,19,3rd_quintile,Bin 5
1846040,0x89193cff31ec891ecec3a4ff7f1dc7fe0234fea8,1,0.0,blur,1821.819874093,1821.819874093,0.0,0.0074626865671641,3,134,5th_quintile,Bin 1
1179290,0x2e1e0ca28a7b924089746e345c71cc1bacc7cd17,1,6.5133,blur,60.839357515,54.326057515,0.1070573435689905,0.0238095238095238,2,42,4th_quintile,Bin 1
258830,0x0b7b9876cc0ff010caa6a982ae4866004e575fc6,3,4.512655172,gem,63.23458532,58.721930148,0.0713637189073607,0.3,2,10,4th_quintile,Bin 1
1200269,0xafb3afdd963f39a4b6c0d48020ee08e313728c02,2,54.420678908,looksrare,242.896021572,188.475342664,0.2240492806584255,0.0666666666666666,3,30,5th_quintile,Bin 2
1002683,0xb15bd1ba94c87fc9247b9fca9d64544900765f1f,6,1.13008074,x2y2,21.956450005,20.826369265,0.0514691919569262,0.1935483870967742,4,31,3rd_quintile,Bin 1
926915,0xeb0f42f63e2dfebfefb91b12a387e47575f22e71,1,0.7256701245,opensea,0.7256701245,0.0,1.0,1.0,1,1,1st_quintile,Bin 5
1186699,0x6781188213e044c630f6dcdaa9ca8ebd74d1f563,1,0.0,gem,90.696379675,90.696379675,0.0,0.0526315789473684,2,19,4th_quintile,Bin 1
1662706,0x41e166cf35d1d9e32cca08c0b6f764503e43c677,1,0.0,gem,86.183775973,86.183775973,0.0,0.5,2,2,4th_quintile,Bin 1
572456,0xb98d8b68dfc65a33ce51ee73f3d45b97ea9096fa,6,32.237705187,opensea,32.237705187,0.0,1.0,0.8571428571428571,2,7,3rd_quintile,Bin 5
101264,0xce757ff5a71db99581cd4abb2e4a4eedb453886a,25,3491.479895726,opensea,3538.532474976,47.05257924999978,0.9867027985237528,0.8928571428571429,3,28,5th_quintile,Bin 5
952023,0xdb94b6ff18b9dce45b073eb288014e725edacacf,6,194.595879094,opensea,275.308736811,80.71285771700002,0.7068278375327786,0.75,2,8,5th_quintile,Bin 4
615143,0x3c0905874d9ed554ad235c336797fcf38bed9e48,3,144.23212125,opensea,144.23212125,0.0,1.0,1.0,1,3,4th_quintile,Bin 5
184135,0xbfa7fe04379d3a6de7a23edd76c0315b675737d7,6,87.100877168,opensea,87.100877168,0.0,1.0,1.0,1,6,4th_quintile,Bin 5
1592222,0x14643310e59b12ad94227d5e49e026c895288219,1,1.0931,gem,2.384925226,1.291825226,0.4583372208416567,0.3333333333333333,2,3,1st_quintile,Bin 3
1851199,0xb4ad1a6553e62f088c9754d75869118189f6d721,1,1.038336075,opensea,1.038336075,0.0,1.0,1.0,1,1,1st_quintile,Bin 5
631744,0xcfc88997b28b2c32270d77fc802553ccc547eec0,2,3.160637974,gem,734.550528589,731.389890615,0.0043028190042573,0.05,2,40,5th_quintile,Bin 1
446039,0x2df5e22882fce88c86c807d361e40c8f9220642b,7,4.455520039,opensea,4.455520039,0.0,1.0,1.0,1,7,2nd_quintile,Bin 5
1106952,0xd3d278d74b533d431c70ea827d088e6afbcfe8c9,8,68.7493568,opensea,69.3742056751,0.6248488750999996,0.9909930662409836,0.8888888888888888,2,9,4th_quintile,Bin 5
515252,0x0ecaf65655901e0b1babdb9d7a674de7c824853d,1,0.0,gem,507.366617553,507.366617553,0.0,0.02,2,50,5th_quintile,Bin 1
1657955,0x15977f6aec54b6d845e45bf89721c7ebaa89ab75,2,4.77701,opensea,4.77701,0.0,1.0,1.0,1,2,2nd_quintile,Bin 5
1088762,0x43fa301a2ab6da456c3af0e36198c67f8773da26,3,83.333033639,opensea,83.333033639,0.0,1.0,1.0,1,3,4th_quintile,Bin 5
613614,0x32bb37a963099458c08e3a7f46361699206697eb,6,3.1134331,opensea,3.1134331,0.0,1.0,1.0,1,6,2nd_quintile,Bin 5
1800689,0xa8865fb82d6b8457add5e6c8822087e2eb2f130a,2,0.0,blur,1653.539926881,1653.539926881,0.0,0.064516129032258,3,31,5th_quintile,Bin 1
503292,0x90fddf9c0444ba08c5c8e9587a4fe07eb6b2e578,2,57.08968,opensea,57.08968,0.0,1.0,1.0,1,2,4th_quintile,Bin 5
608884,0xbc54f7d6805abbf50fbc45c67ab64f2c67b8a352,2,0.3643564579,gem,1.2754406057,0.9110841478,0.2856710506719599,0.4,2,5,1st_quintile,Bin 2
1631590,0x886b32821a9777130a351a08afa3f5c0628ad48a,6,152.414688056,opensea,152.414688056,0.0,1.0,1.0,1,6,4th_quintile,Bin 5
997789,0x23ef4d0e432feb615f7a56a06779b87ffbdaa0ec,1,29.77964,opensea,29.77964,0.0,1.0,1.0,1,1,3rd_quintile,Bin 5
1137387,0x5bd0d3cc783b7bd386d8fb1387d7c1bfd9d3b7ce,3,2.04352925,opensea,2.04352925,0.0,1.0,1.0,1,3,1st_quintile,Bin 5
1382565,0x0683b97d102c6c944c49dd281f96edd98226bcbd,2,2.255892794,sudoswap,5.447197616,3.191304822,0.4141382327260881,0.4,2,5,2nd_quintile,Bin 3
1500957,0xab8e75d29951766f26dda4fe5fe212eeb2c3be7f,2,0.0,blur,2125.463178429,2125.463178429,0.0,0.0126582278481012,5,158,5th_quintile,Bin 1
757992,0x99a5286f62deb00d026d5b81adbd0188ff9244e4,1,0.36794375,opensea,0.36794375,0.0,1.0,1.0,1,1,1st_quintile,Bin 5
1301037,0x5f6585cb35000bafbfb40ce5433bfdd17f40022d,6,45.0029465,opensea,45.0029465,0.0,1.0,0.75,2,8,3rd_quintile,Bin 5
613701,0x45de121424d747ad165b6100b8fc7267a2c9c6da,13,5.231759949,opensea,5.427439145,0.1956791960000004,0.9639463122897898,0.8666666666666667,2,15,2nd_quintile,Bin 5
1156577,0xb361226668b05b3a9ccc6b323082187f7923413e,2,3.0620033,opensea,4.0358261947,0.9738228947,0.7587054427718267,0.5,2,4,2nd_quintile,Bin 4
306239,0x90d54ced079a10eb3c120cd05679bfeae9f2ce4c,1,2.57059858,looksrare,23.560073565,20.989474985,0.1091082577865456,0.0263157894736842,5,38,3rd_quintile,Bin 1
1461514,0xc54cbe12933623aa3ab6a08d17c65b746f1aa57f,7,27.196228831,opensea,27.196228831,0.0,1.0,1.0,1,7,3rd_quintile,Bin 5
1405299,0x55f4bccc02f9cb43c8476e70e6d1a0d70aabc254,2,1.46842175,x2y2,1.46842175,0.0,1.0,1.0,1,2,1st_quintile,Bin 5
1006872,0xb22fb92c4e55cf55772edb0ad3e50d3c51d59b31,5,24.63596,opensea,28.284302500000003,3.648342500000002,0.8710117564327421,0.8333333333333334,2,6,3rd_quintile,Bin 5
199975,0xd69c2c241fb2cdcc8cab87bab4698d00dde800f9,10,2250.716252498,opensea,2605.047084687,354.3308321889999,0.8639829451560285,0.8333333333333334,2,12,5th_quintile,Bin 5
95274,0x5470e233ee8cb694b385362196b39982d60a4e1a,7,102.92703025,opensea,102.92703025,0.0,1.0,1.0,1,7,4th_quintile,Bin 5
305211,0xa30c171ca1f2a13bc184a38b8e1a65a267cb41ac,1,0.2125473028,x2y2,69.2641137608,69.051566458,0.0030686497128082,0.0277777777777777,3,36,4th_quintile,Bin 1
875643,0x9e2743958522e47841d9f6cbb1d5e4cffdc0f8e6,1,15.2498625,opensea,15.2498625,0.0,1.0,1.0,1,1,3rd_quintile,Bin 5
365096,0x299a180552f029dde83c051b1ca4bcffad496c2f,82,331.718413743,opensea,336.418248342,4.699834598999985,0.98602978696262,0.942528735632184,3,87,5th_quintile,Bin 5
848802,0xe167d75bf10c720137131a03ef0dcaa528e0e776,3,117.52134675,opensea,117.52134675,0.0,1.0,1.0,1,3,4th_quintile,Bin 5
369817,0xf84046e8342a9816930e28430d0ae6f8a09d1419,13,58.757290154,opensea,58.757290154,0.0,1.0,1.0,1,13,4th_quintile,Bin 5
1312632,0x9fccb2c2f05fee6f5ea2610de9aa09160f26a187,2,0.4135628,opensea,0.4135628,0.0,1.0,1.0,1,2,1st_quintile,Bin 5
556541,0x728f2548559e2aacae8b6b01fc39ff72771ff8be,22,3654.563104361,opensea,4952.784713854,1298.221609493,0.7378804683632632,0.8148148148148148,2,27,5th_quintile,Bin 4
808423,0x1e4a81e11bd8c375a959b9d57f0661ffcb92160f,2,0.35029247,gem,144.59802007599998,144.24772760599998,0.002422526047147,0.1111111111111111,3,18,4th_quintile,Bin 1
61035,0xf895a840f4869c36c4bf518c426d6d0df85546f5,7,2226.766213489,opensea,2226.766213489,0.0,1.0,1.0,1,7,5th_quintile,Bin 5
927333,0x99ae5557d37e36000904f04bdba6ed5d55eee04b,3,0.65855106,gem,6.027400285,5.368849225,0.1092595528521464,0.2727272727272727,2,11,2nd_quintile,Bin 1
1849159,0xa5f87c67687554a57fde2bb1de82eb1003938673,1,505.54452,looksrare,2524.59386075,2019.0493407500005,0.2002478607984153,0.003831417624521,5,261,5th_quintile,Bin 2
266236,0x2e14d409aab935058ba27da968d9fd8827b4fdf4,6,227.901367806,opensea,227.901367806,0.0,1.0,1.0,1,6,5th_quintile,Bin 5
1082559,0x3abc06d098e021e2524a12271cf781112d56fb64,75,17.738997258,blur,1062.287237049,1044.548239791,0.0166988707378979,0.1388888888888889,5,540,5th_quintile,Bin 1
309550,0x4b40b62bd1b0bf6c0e4652b0bdb743fb190430fd,21,11.011386683,gem,80.652937079,69.641550396,0.1365280308665546,0.28,4,75,4th_quintile,Bin 1
1638426,0xde71306a774b0f79d2fa13f13921f9fb7bdf78c2,1,4.035089,opensea,4.035089,0.0,1.0,1.0,1,1,2nd_quintile,Bin 5
1725452,0xbf0a46b50e35f6cd4429cfa4677844102571270f,1,0.08484940299,sudoswap,0.08484940299,0.0,1.0,1.0,1,1,1st_quintile,Bin 5
562442,0xef6c8e2e0fe18fd8fe90d1c7fbe70d24cb0e02a6,3,9.236173471,opensea,9.236173471,0.0,1.0,1.0,1,3,2nd_quintile,Bin 5
1696475,0x231a71de4be52ec6de4b2f15906842638bbc0bd3,1,123.69397875,opensea,123.69397875,0.0,1.0,1.0,1,1,4th_quintile,Bin 5
852611,0x9eb2dcded306d8a4b23e84275df0091547c0185c,3,27.085471389,opensea,27.085471389,0.0,1.0,1.0,1,3,3rd_quintile,Bin 5
78715,0x578e6c53fe4be87573aaeb6dc8dbbf2557e40964,16,1.288822023,gem,278.076014967,276.787192944,0.004634783129904,0.1259842519685039,3,127,5th_quintile,Bin 1
769493,0x767d978ca0c2dfce9d18b98bb553c98ddd55e1c1,16,394.867809988,opensea,394.867809988,0.0,1.0,1.0,1,16,5th_quintile,Bin 5
1058890,0x4a7a1209075e5d3b2f72f21f493a9ecbb00d1450,3,2.717302375,gem,7.1056066398,4.3883042648,0.3824166623268753,0.3333333333333333,3,9,2nd_quintile,Bin 2
156777,0x12262e22bdbc190487a4201e4b7affdcacee7df4,20,543.735900706,opensea,543.735900706,0.0,1.0,1.0,1,20,5th_quintile,Bin 5
1646439,0x99bcde103df5c2a9a2f850656a4fd056a0515541,3,114.40875,opensea,114.40875,0.0,1.0,1.0,1,3,4th_quintile,Bin 5
312506,0xf79a2bbd2fc069594f09c84d878ee1f7ec3805ef,20,236.520405052,opensea,364.941005052,128.42060000000004,0.648105863078605,0.9523809523809524,2,21,5th_quintile,Bin 4
515721,0x7a513a9b13ca9ec6c2c49d1bba085bff0065413f,6,51.534986406,opensea,51.534986406,0.0,1.0,0.8571428571428571,2,7,4th_quintile,Bin 5
1123683,0x8ca161ea67659c50e44c5e21c4a1522774d977b5,5,10.134578435,opensea,10.134578435,0.0,1.0,1.0,1,5,2nd_quintile,Bin 5
1062768,0xd5c8da9ca84a1028c6847152d764d0ac1e3c44e0,4,0.152806315,x2y2,18.643877812,18.491071497,0.0081960585957953,0.1176470588235294,3,34,3rd_quintile,Bin 1
1849270,0x8711fb898c2ca6b14dcb749253074a69dd94393a,1,8.5063675,opensea,8.5063675,0.0,1.0,1.0,1,1,2nd_quintile,Bin 5
